geoid,area in acres,jobs,jobs per acre,workers,workers per acre,jobs per worker,excess jobs
110010002011,124.3709938,17354,139.5341427,268,2.154843278,64.75373134,17086
110010001004,175.5598167,8510,48.47350697,405,2.306906031,21.01234568,8105
110010002024,72.7240379,4942,67.95552259,687,9.446670178,7.193595342,4255
110010002023,38.18540795,1841,48.21213388,309,8.092096343,5.957928803,1532
